INSTANCE,ALGORITHM,BIN_INDEX,ITEM_ID,X,Y,Z,DX,DY,DZ
MPV-GEN-T1-N30-R02,laff,9,item-024,0,37,0,63,50,50
MPV-GEN-T1-N30-R02,laff,10,item-010,0,0,0,41,81,75
MPV-GEN-T1-N30-R02,laff,11,item-013,0,0,0,29,93,82
MPV-GEN-T1-N30-R02,laff,12,item-014,0,0,0,27,98,99
MPV-GEN-T1-N30-R02,laff,12,item-022,27,0,0,36,69,97
MPV-GEN-T1-N30-R02,laff,12,item-011,63,0,0,33,66,88
MPV-GEN-T1-N30-R03,laff,0,item-004,0,0,0,98,80,10
MPV-GEN-T1-N30-R03,laff,0,item-022,0,80,0,50,14,5
MPV-GEN-T1-N30-R03,laff,0,item-028,0,0,10,99,79,4
MPV-GEN-T1-N30-R03,laff,0,item-024,0,0,14,71,99,3
MPV-GEN-T1-N30-R03,laff,0,item-023,0,0,17,78,80,42
MPV-GEN-T1-N30-R03,laff,0,item-010,0,80,17,27,11,25
MPV-GEN-T1-N30-R03,laff,0,item-015,0,80,42,37,11,14
MPV-GEN-T1-N30-R03,laff,1,item-011,0,0,0,100,65,86
MPV-GEN-T1-N30-R03,laff,2,item-027,0,0,0,53,88,53
MPV-GEN-T1-N30-R03,laff,3,item-007,0,0,0,49,93,72
MPV-GEN-T1-N30-R03,laff,3,item-017,49,0,0,50,88,53
MPV-GEN-T1-N30-R03,laff,4,item-002,0,0,0,87,41,85
MPV-GEN-T1-N30-R03,laff,4,item-016,87,0,0,12,82,85
MPV-GEN-T1-N30-R03,laff,4,item-012,99,0,0,1,93,82
MPV-GEN-T1-N30-R03,laff,5,item-018,0,0,0,29,98,82
MPV-GEN-T1-N30-R03,laff,5,item-005,29,0,0,41,69,74
MPV-GEN-T1-N30-R03,laff,5,item-009,70,0,0,28,82,76
MPV-GEN-T1-N30-R03,laff,6,item-013,0,0,0,68,33,87
MPV-GEN-T1-N30-R03,laff,6,item-006,68,0,0,29,76,86
MPV-GEN-T1-N30-R03,laff,7,item-019,0,0,0,22,97,74
MPV-GEN-T1-N30-R03,laff,7,item-014,22,0,0,18,84,70
MPV-GEN-T1-N30-R03,laff,8,item-008,0,0,0,24,88,92
MPV-GEN-T1-N30-R03,laff,8,item-021,24,0,0,25,77,81
MPV-GEN-T1-N30-R03,laff,8,item-020,49,0,0,22,77,82
MPV-GEN-T1-N30-R03,laff,8,item-001,71,0,0,22,73,80
MPV-GEN-T1-N30-R03,laff,8,item-000,93,0,0,6,80,91
MPV-GEN-T1-N30-R03,laff,9,item-029,0,0,0,28,66,94
MPV-GEN-T1-N30-R03,laff,9,item-026,28,0,0,15,73,81
MPV-GEN-T1-N30-R03,laff,9,item-025,43,0,0,15,71,79
MPV-GEN-T1-N30-R03,laff,9,item-003,58,0,0,7,72,93
MPV-GEN-T1-N30-R04,laff,0,item-022,0,0,0,87,93,27
MPV-GEN-T1-N30-R04,laff,0,item-027,0,0,27,88,90,36
MPV-GEN-T1-N30-R04,laff,0,item-010,0,0,63,69,82,1
MPV-GEN-T1-N30-R04,laff,0,item-004,0,0,64,39,18,23
MPV-GEN-T1-N30-R04,laff,0,item-008,0,18,64,50,12,8
MPV-GEN-T1-N30-R04,laff,1,item-024,0,0,0,88,88,48
MPV-GEN-T1-N30-R04,laff,2,item-018,0,0,0,67,67,60
MPV-GEN-T1-N30-R04,laff,3,item-016,0,0,0,79,56,78
MPV-GEN-T1-N30-R04,laff,3,item-020,79,0,0,18,99,74
MPV-GEN-T1-N30-R04,laff,4,item-013,0,0,0,58,72,63
MPV-GEN-T1-N30-R04,laff,5,item-028,0,0,0,49,68,85
MPV-GEN-T1-N30-R04,laff,5,item-011,49,0,0,32,96,67
MPV-GEN-T1-N30-R04,laff,5,item-007,81,0,0,11,70,85
MPV-GEN-T1-N30-R04,laff,5,item-002,92,0,0,4,70,84
MPV-GEN-T1-N30-R04,laff,6,item-015,0,0,0,33,92,97
MPV-GEN-T1-N30-R04,laff,6,item-019,33,0,0,35,86,93
MPV-GEN-T1-N30-R04,laff,6,item-026,68,0,0,27,81,79
MPV-GEN-T1-N30-R04,laff,6,item-000,0,92,0,91,2,89
MPV-GEN-T1-N30-R04,laff,7,item-006,0,0,0,25,88,78
MPV-GEN-T1-N30-R04,laff,7,item-012,25,0,0,27,80,78
MPV-GEN-T1-N30-R04,laff,7,item-017,52,0,0,22,92,71
MPV-GEN-T1-N30-R04,laff,8,item-003,0,0,0,22,80,98
MPV-GEN-T1-N30-R04,laff,8,item-025,22,0,0,21,72,94
MPV-GEN-T1-N30-R04,laff,8,item-023,0,80,0,92,18,84
MPV-GEN-T1-N30-R04,laff,8,item-009,43,0,0,21,66,97
MPV-GEN-T1-N30-R04,laff,8,item-021,64,0,0,12,76,90
MPV-GEN-T1-N30-R04,laff,9,item-029,0,0,0,92,12,70
MPV-GEN-T1-N30-R04,laff,10,item-014,0,0,0,8,69,100
MPV-GEN-T1-N30-R04,laff,10,item-001,0,69,0,73,5,98
MPV-GEN-T1-N30-R04,laff,10,item-005,0,74,0,95,3,100
MPV-GEN-T1-N30-R05,laff,0,item-027,0,0,0,85,94,13
MPV-GEN-T1-N30-R05,laff,0,item-002,85,0,0,12,38,6
MPV-GEN-T1-N30-R05,laff,0,item-025,0,0,13,88,86,45
MPV-GEN-T1-N30-R05,laff,0,item-021,0,86,13,46,12,30
MPV-GEN-T1-N30-R05,laff,0,item-012,0,0,58,67,80,33
MPV-GEN-T1-N30-R05,laff,1,item-015,0,0,0,96,65,100
MPV-GEN-T1-N30-R05,laff,1,item-000,0,65,0,89,23,98
MPV-GEN-T1-N30-R05,laff,2,item-006,0,0,0,79,66,23
MPV-GEN-T1-N30-R05,laff,2,item-029,0,66,0,37,31,20
MPV-GEN-T1-N30-R05,laff,2,item-010,0,0,23,48,82,76
MPV-GEN-T1-N30-R05,laff,2,item-023,48,0,23,45,73,70
MPV-GEN-T1-N30-R05,laff,3,item-019,0,0,0,47,74,88
MPV-GEN-T1-N30-R05,laff,3,item-001,47,0,0,33,95,82
MPV-GEN-T1-N30-R05,laff,4,item-005,0,0,0,50,66,92
MPV-GEN-T1-N30-R05,laff,4,item-014,50,0,0,47,67,71
MPV-GEN-T1-N30-R05,laff,4,item-024,0,67,0,81,33,74
MPV-GEN-T1-N30-R05,laff,5,item-028,0,0,0,35,91,99
MPV-GEN-T1-N30-R05,laff,5,item-004,35,0,0,39,67,93
MPV-GEN-T1-N30-R05,laff,5,item-007,74,0,0,26,69,99
MPV-GEN-T1-N30-R05,laff,6,item-016,0,0,0,43,74,67
MPV-GEN-T1-N30-R05,laff,6,item-003,43,0,0,36,75,67
MPV-GEN-T1-N30-R05,laff,7,item-026,0,0,0,60,52,76
MPV-GEN-T1-N30-R05,laff,7,item-018,60,0,0,38,76,73
MPV-GEN-T1-N30-R05,laff,8,item-022,0,0,0,31,81,78
MPV-GEN-T1-N30-R05,laff,8,item-017,31,0,0,32,68,78
MPV-GEN-T1-N30-R05,laff,9,item-013,0,0,0,33,69,98
MPV-GEN-T1-N30-R05,laff,9,item-008,33,0,0,27,82,98
MPV-GEN-T1-N30-R05,laff,9,item-009,60,0,0,13,86,94
MPV-GEN-T1-N30-R05,laff,9,item-011,73,0,0,7,99,92
MPV-GEN-T1-N30-R05,laff,10,item-020,0,0,0,15,73,100
MPV-GEN-T1-N30-R06,laff,0,item-015,0,0,0,91,95,1
MPV-GEN-T1-N30-R06,laff,0,item-000,0,0,1,86,90,26
MPV-GEN-T1-N30-R06,laff,0,item-004,0,0,27,98,72,63
MPV-GEN-T1-N30-R06,laff,0,item-014,0,72,27,37,22,48
MPV-GEN-T1-N30-R06,laff,1,item-021,0,0,0,83,84,14
MPV-GEN-T1-N30-R06,laff,1,item-007,0,0,14,94,64,75
MPV-GEN-T1-N30-R06,laff,1,item-006,0,64,14,20,33,15
MPV-GEN-T1-N30-R06,laff,1,item-013,94,0,14,1,85,69
MPV-GEN-T1-N30-R06,laff,1,item-011,0,0,89,71,68,11
MPV-GEN-T1-N30-R06,laff,2,item-012,0,0,0,52,100,79
MPV-GEN-T1-N30-R06,laff,2,item-022,52,0,0,46,70,75
MPV-GEN-T1-N30-R06,laff,2,item-001,0,0,79,37,42,13
MPV-GEN-T1-N30-R06,laff,3,item-023,0,0,0,44,99,80
MPV-GEN-T1-N30-R06,laff,3,item-026,44,0,0,50,87,76
MPV-GEN-T1-N30-R06,laff,3,item-009,94,0,0,4,70,80
MPV-GEN-T1-N30-R06,laff,4,item-017,0,0,0,45,90,96
MPV-GEN-T1-N30-R06,laff,4,item-010,45,0,0,35,83,95
MPV-GEN-T1-N30-R06,laff,4,item-016,80,0,0,9,87,75
MPV-GEN-T1-N30-R06,laff,4,item-020,0,90,0,71,5,92
MPV-GEN-T1-N30-R06,laff,4,item-005,89,0,0,4,70,83
MPV-GEN-T1-N30-R06,laff,4,item-008,93,0,0,1,96,89
MPV-GEN-T1-N30-R06,laff,4,item-003,94,0,0,1,83,84
MPV-GEN-T1-N30-R06,laff,5,item-027,0,0,0,69,49,72
MPV-GEN-T1-N30-R06,laff,5,item-018,0,49,0,42,44,44
MPV-GEN-T1-N30-R06,laff,5,item-019,42,49,0,10,48,29
MPV-GEN-T1-N30-R06,laff,6,item-029,0,0,0,39,82,69
MPV-GEN-T1-N30-R06,laff,6,item-024,39,0,0,38,67,69
MPV-GEN-T1-N30-R06,laff,7,item-025,0,0,0,71,27,100
MPV-GEN-T1-N30-R06,laff,7,item-002,0,27,0,21,72,95
MPV-GEN-T1-N30-R06,laff,7,item-028,21,27,0,22,68,77
MPV-GEN-T1-N30-R07,laff,0,item-000,0,0,0,72,98,40
MPV-GEN-T1-N30-R07,laff,0,item-022,0,0,40,12,8,43
MPV-GEN-T1-N30-R07,laff,1,item-013,0,0,0,65,90,100
MPV-GEN-T1-N30-R07,laff,1,item-002,65,0,0,27,78,95
MPV-GEN-T1-N30-R07,laff,1,item-020,92,0,0,8,69,95
MPV-GEN-T1-N30-R07,laff,2,item-029,0,0,0,44,96,81
MPV-GEN-T1-N30-R07,laff,2,item-009,44,0,0,46,90,77
MPV-GEN-T1-N30-R07,laff,2,item-024,90,0,0,6,92,75
MPV-GEN-T1-N30-R07,laff,2,item-007,96,0,0,3,92,79
MPV-GEN-T1-N30-R07,laff,3,item-021,0,0,0,97,37,96
MPV-GEN-T1-N30-R07,laff,3,item-018,0,37,0,97,26,76
MPV-GEN-T1-N30-R07,laff,3,item-001,0,63,0,67,37,72
MPV-GEN-T1-N30-R07,laff,4,item-025,0,0,0,43,66,91
MPV-GEN-T1-N30-R07,laff,4,item-004,43,0,0,38,66,79
MPV-GEN-T1-N30-R07,laff,4,item-027,0,66,0,66,33,74
MPV-GEN-T1-N30-R07,laff,4,item-006,81,0,0,19,91,80
MPV-GEN-T1-N30-R07,laff,5,item-023,0,0,0,40,66,66
MPV-GEN-T1-N30-R07,laff,6,item-008,0,0,0,28,76,81
MPV-GEN-T1-N30-R07,laff,6,item-014,28,0,0,28,73,72
MPV-GEN-T1-N30-R07,laff,6,item-019,56,0,0,22,86,67
MPV-GEN-T1-N30-R07,laff,6,item-010,78,0,0,19,83,80
MPV-GEN-T1-N30-R07,laff,7,item-016,0,0,0,26,66,72
MPV-GEN-T1-N30-R07,laff,7,item-015,26,0,0,23,67,67
MPV-GEN-T1-N30-R07,laff,7,item-011,49,0,0,6,94,71
MPV-GEN-T1-N30-R07,laff,7,item-017,55,0,0,5,66,68
MPV-GEN-T1-N30-R07,laff,8,item-026,0,0,0,13,96,98
MPV-GEN-T1-N30-R07,laff,8,item-003,13,0,0,15,78,88
MPV-GEN-T1-N30-R07,laff,8,item-005,28,0,0,9,98,87
MPV-GEN-T1-N30-R07,laff,8,item-028,37,0,0,6,91,91
MPV-GEN-T1-N30-R07,laff,8,item-012,43,0,0,5,79,87
MPV-GEN-T1-N30-R08,laff,0,item-000,0,0,0,71,99,71
MPV-GEN-T1-N30-R08,laff,0,item-003,71,0,0,28,26,40
MPV-GEN-T1-N30-R08,laff,0,item-021,71,26,0,4,69,70
MPV-GEN-T1-N30-R08,laff,0,item-025,99,0,0,1,79,71
MPV-GEN-T1-N30-R08,laff,0,item-010,75,26,0,6,14,49
MPV-GEN-T1-N30-R08,laff,0,item-008,75,0,49,4,20,22
MPV-GEN-T1-N30-R08,laff,0,item-022,0,0,71,72,94,15
MPV-GEN-T1-N30-R08,laff,1,item-014,0,0,0,92,76,84
MPV-GEN-T1-N30-R08,laff,1,item-028,0,76,0,43,15,44
MPV-GEN-T1-N30-R08,laff,1,item-018,92,0,0,1,67,77
MPV-GEN-T1-N30-R08,laff,2,item-016,0,0,0,71,96,50
MPV-GEN-T1-N30-R08,laff,3,item-002,0,0,0,72,94,83
MPV-GEN-T1-N30-R08,laff,3,item-024,72,0,0,23,81,82
MPV-GEN-T1-N30-R08,laff,4,item-023,0,0,0,39,92,88
MPV-GEN-T1-N30-R08,laff,4,item-001,39,0,0,46,69,78
MPV-GEN-T1-N30-R08,laff,4,item-005,85,0,0,13,67,78
MPV-GEN-T1-N30-R08,laff,5,item-004,0,0,0,37,94,90
MPV-GEN-T1-N30-R08,laff,5,item-013,37,0,0,38,69,80
MPV-GEN-T1-N30-R08,laff,5,item-017,75,0,0,16,88,74
MPV-GEN-T1-N30-R08,laff,5,item-020,91,0,0,6,79,87
MPV-GEN-T1-N30-R08,laff,6,item-011,0,0,0,30,98,95
MPV-GEN-T1-N30-R08,laff,6,item-012,30,0,0,31,78,83
MPV-GEN-T1-N30-R08,laff,6,item-015,61,0,0,19,98,95
MPV-GEN-T1-N30-R08,laff,6,item-007,80,0,0,17,69,92
MPV-GEN-T1-N30-R08,laff,7,item-029,0,0,0,86,32,80
MPV-GEN-T1-N30-R08,laff,7,item-006,0,32,0,90,28,72
MPV-GEN-T1-N30-R08,laff,8,item-009,0,0,0,37,74,98
MPV-GEN-T1-N30-R08,laff,8,item-019,37,0,0,35,75,98
MPV-GEN-T1-N30-R08,laff,8,item-026,72,0,0,23,81,96
MPV-GEN-T1-N30-R08,laff,9,item-027,0,0,0,20,73,98
MPV-GEN-T1-N30-R09,laff,0,item-017,0,0,0,93,99,28
MPV-GEN-T1-N30-R09,laff,0,item-029,0,99,0,1,1,20
MPV-GEN-T1-N30-R09,laff,0,item-005,0,0,28,80,87,66
MPV-GEN-T1-N30-R09,laff,0,item-015,80,0,28,16,93,66
MPV-GEN-T1-N30-R09,laff,0,item-001,96,0,28,3,24,37
MPV-GEN-T1-N30-R09,laff,0,item-006,0,87,28,12,1,45
MPV-GEN-T1-N30-R09,laff,0,item-011,0,0,94,95,66,5
MPV-GEN-T1-N30-R09,laff,1,item-020,0,0,0,83,97,78
MPV-GEN-T1-N30-R09,laff,1,item-012,83,0,0,8,78,78
MPV-GEN-T1-N30-R09,laff,1,item-013,91,0,0,5,84,73
MPV-GEN-T1-N30-R09,laff,1,item-018,0,0,78,71,79,12
MPV-GEN-T1-N30-R09,laff,2,item-025,0,0,0,68,81,27
MPV-GEN-T1-N30-R09,laff,2,item-007,0,0,27,32,68,71
MPV-GEN-T1-N30-R09,laff,2,item-019,0,68,27,47,23,36
MPV-GEN-T1-N30-R09,laff,3,item-000,0,0,0,88,56,80
MPV-GEN-T1-N30-R09,laff,4,item-028,0,0,0,50,98,100
MPV-GEN-T1-N30-R09,laff,4,item-023,50,0,0,37,94,97
MPV-GEN-T1-N30-R09,laff,4,item-016,87,0,0,7,93,89
MPV-GEN-T1-N30-R09,laff,5,item-010,0,0,0,81,55,77
MPV-GEN-T1-N30-R09,laff,6,item-003,0,0,0,42,93,74
MPV-GEN-T1-N30-R09,laff,7,item-021,0,0,0,40,90,80
MPV-GEN-T1-N30-R09,laff,7,item-024,40,0,0,41,71,76
MPV-GEN-T1-N30-R09,laff,8,item-022,0,0,0,43,82,91
MPV-GEN-T1-N30-R09,laff,8,item-014,43,0,0,7,91,85
MPV-GEN-T1-N30-R09,laff,9,item-026,0,0,0,76,45,95
MPV-GEN-T1-N30-R09,laff,9,item-009,0,45,0,84,9,95
MPV-GEN-T1-N30-R09,laff,10,item-002,0,0,0,42,80,94
MPV-GEN-T1-N30-R09,laff,11,item-004,0,0,0,37,88,100
MPV-GEN-T1-N30-R09,laff,11,item-008,37,0,0,31,70,99
MPV-GEN-T1-N30-R09,laff,11,item-027,68,0,0,7,77,100
MPV-GEN-T1-N30-R10,laff,0,item-014,0,0,0,92,88,10
MPV-GEN-T1-N30-R10,laff,0,item-007,0,0,10,87,79,76
MPV-GEN-T1-N30-R10,laff,0,item-006,87,0,10,10,93,69
MPV-GEN-T1-N30-R10,laff,0,item-005,0,79,10,24,2,46
MPV-GEN-T1-N30-R10,laff,0,item-002,97,0,10,1,29,30
MPV-GEN-T1-N30-R10,laff,0,item-023,0,0,86,36,25,4
MPV-GEN-T1-N30-R10,laff,1,item-026,0,0,0,93,86,99
MPV-GEN-T1-N30-R10,laff,1,item-001,93,0,0,7,91,80
MPV-GEN-T1-N30-R10,laff,2,item-017,0,0,0,74,86,44
MPV-GEN-T1-N30-R10,laff,2,item-000,74,0,0,17,33,30
MPV-GEN-T1-N30-R10,laff,2,item-003,0,0,44,71,70,56
MPV-GEN-T1-N30-R10,laff,3,item-008,0,0,0,92,57,78
MPV-GEN-T1-N30-R10,laff,4,item-020,0,0,0,69,45,70
MPV-GEN-T1-N30-R10,laff,4,item-018,69,0,0,10,92,68
MPV-GEN-T1-N30-R10,laff,5,item-004,0,0,0,38,81,76
MPV-GEN-T1-N30-R10,laff,5,item-011,38,0,0,29,93,74
MPV-GEN-T1-N30-R10,laff,6,item-027,0,0,0,43,70,89
MPV-GEN-T1-N30-R10,laff,6,item-021,43,0,0,25,89,89
MPV-GEN-T1-N30-R10,laff,6,item-013,68,0,0,23,100,79
MPV-GEN-T1-N30-R10,laff,6,item-022,91,0,0,8,71,88
MPV-GEN-T1-N30-R10,laff,7,item-009,0,0,0,97,31,81
MPV-GEN-T1-N30-R10,laff,7,item-010,0,31,0,87,33,80
MPV-GEN-T1-N30-R10,laff,8,item-012,0,0,0,97,17,97
MPV-GEN-T1-N30-R10,laff,8,item-016,0,17,0,23,71,97
MPV-GEN-T1-N30-R10,laff,8,item-028,23,17,0,14,80,84
MPV-GEN-T1-N30-R10,laff,8,item-015,37,17,0,12,66,94
MPV-GEN-T1-N30-R10,laff,8,item-029,49,17,0,5,77,91
MPV-GEN-T1-N30-R10,laff,9,item-025,0,0,0,86,19,89
MPV-GEN-T1-N30-R10,laff,9,item-024,86,0,0,10,95,83
MPV-GEN-T1-N30-R10,laff,10,item-019,0,0,0,10,87,77
MPV-GEN-T1-N60-R01,laff,0,item-026,0,0,0,93,95,29
MPV-GEN-T1-N60-R01,laff,0,item-016,0,0,29,89,98,19
MPV-GEN-T1-N60-R01,laff,0,item-037,0,0,48,92,82,12
MPV-GEN-T1-N60-R01,laff,0,item-050,0,0,60,100,74,37
MPV-GEN-T1-N60-R01,laff,0,item-056,0,74,60,5,25,31
MPV-GEN-T1-N60-R01,laff,1,item-004,0,0,0,97,74,8
MPV-GEN-T1-N60-R01,laff,1,item-040,0,0,8,81,78,34
MPV-GEN-T1-N60-R01,laff,1,item-028,81,0,8,18,44,10
MPV-GEN-T1-N60-R01,laff,1,item-024,0,0,42,83,73,33
MPV-GEN-T1-N60-R01,laff,1,item-053,0,0,75,80,75,20
MPV-GEN-T1-N60-R01,laff,2,item-044,0,0,0,74,82,72
MPV-GEN-T1-N60-R01,laff,2,item-021,74,0,0,25,99,69
MPV-GEN-T1-N60-R01,laff,2,item-038,0,82,0,70,7,67
MPV-GEN-T1-N60-R01,laff,3,item-055,0,0,0,62,95,91
MPV-GEN-T1-N60-R01,laff,3,item-039,62,0,0,36,82,88
MPV-GEN-T1-N60-R01,laff,4,item-045,0,0,0,69,84,94
MPV-GEN-T1-N60-R01,laff,4,item-047,69,0,0,28,80,88
MPV-GEN-T1-N60-R01,laff,4,item-049,0,84,0,78,6,91
MPV-GEN-T1-N60-R01,laff,4,item-030,0,90,0,79,6,82
MPV-GEN-T1-N60-R01,laff,4,item-006,97,0,0,3,88,90
MPV-GEN-T1-N60-R01,laff,5,item-054,0,0,0,62,93,62
MPV-GEN-T1-N60-R01,laff,5,item-031,62,0,0,27,44,47
MPV-GEN-T1-N60-R01,laff,6,item-051,0,0,0,87,64,53
MPV-GEN-T1-N60-R01,laff,7,item-027,0,0,0,46,93,71
MPV-GEN-T1-N60-R01,laff,7,item-023,46,0,0,42,86,66
MPV-GEN-T1-N60-R01,laff,8,item-013,0,0,0,65,57,70
MPV-GEN-T1-N60-R01,laff,8,item-022,65,0,0,32,99,69
MPV-GEN-T1-N60-R01,laff,9,item-009,0,0,0,46,79,83
MPV-GEN-T1-N60-R01,laff,9,item-046,46,0,0,39,88,77
MPV-GEN-T1-N60-R01,laff,9,item-002,85,0,0,13,78,73
MPV-GEN-T1-N60-R01,laff,10,item-007,0,0,0,95,36,98
MPV-GEN-T1-N60-R01,laff,10,item-011,0,36,0,58,56,79
MPV-GEN-T1-N60-R01,laff,10,item-018,95,0,0,5,96,87
MPV-GEN-T1-N60-R01,laff,10,item-041,0,96,0,98,1,95
MPV-GEN-T1-N60-R01,laff,11,item-015,0,0,0,39,79,67
MPV-GEN-T1-N60-R01,laff,12,item-029,0,0,0,34,89,72
MPV-GEN-T1-N60-R01,laff,12,item-010,34,0,0,27,94,71
MPV-GEN-T1-N60-R01,laff,12,item-043,61,0,0,22,99,71
MPV-GEN-T1-N60-R01,laff,12,item-000,83,0,0,8,66,72
MPV-GEN-T1-N60-R01,laff,13,item-035,0,0,0,37,75,88
MPV-GEN-T1-N60-R01,laff,13,item-014,37,0,0,34,78,85
MPV-GEN-T1-N60-R01,laff,13,item-012,71,0,0,29,78,82
MPV-GEN-T1-N60-R01,laff,14,item-048,0,0,0,37,73,91
MPV-GEN-T1-N60-R01,laff,14,item-020,37,0,0,34,67,91
MPV-GEN-T1-N60-R01,laff,14,item-005,71,0,0,23,85,71
MPV-GEN-T1-N60-R01,laff,15,item-057,0,0,0,30,71,76
MPV-GEN-T1-N60-R01,laff,15,item-059,30,0,0,20,72,73
MPV-GEN-T1-N60-R01,laff,15,item-033,50,0,0,19,71,74
MPV-GEN-T1-N60-R01,laff,15,item-052,69,0,0,11,71,76
MPV-GEN-T1-N60-R01,laff,15,item-008,80,0,0,10,74,75
MPV-GEN-T1-N60-R01,laff,16,item-032,0,0,0,22,95,92
MPV-GEN-T1-N60-R01,laff,16,item-025,22,0,0,19,84,82
MPV-GEN-T1-N60-R01,laff,16,item-042,41,0,0,17,72,90
MPV-GEN-T1-N60-R01,laff,17,item-017,0,0,0,21,77,99
MPV-GEN-T1-N60-R01,laff,17,item-019,0,77,0,75,12,96
MPV-GEN-T1-N60-R01,laff,17,item-001,75,0,0,10,89,93
MPV-GEN-T1-N60-R01,laff,17,item-034,85,0,0,8,91,96
MPV-GEN-T1-N60-R01,laff,17,item-036,93,0,0,5,83,96
MPV-GEN-T1-N60-R01,laff,17,item-003,21,0,0,3,68,94
MPV-GEN-T1-N60-R01,laff,17,item-058,98,0,0,1,93,99
MPV-GEN-T1-N60-R02,laff,0,item-048,0,0,0,96,96,18
MPV-GEN-T1-N60-R02,laff,0,item-058,0,0,18,78,93,17
MPV-GEN-T1-N60-R02,laff,0,item-026,78,0,18,5,50,17
MPV-GEN-T1-N60-R02,laff,0,item-053,0,0,35,66,99,17
MPV-GEN-T1-N60-R02,laff,0,item-057,0,0,52,73,79,45
